"Continent","Country","INDICATOR","Indicator","MEASURE","Measure","INEQUALITY","Inequality","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EU","Latvia","HO_BASE","Dwellings without basic facilities","L","Value","TOT","Total","PC","Percentage","0","Units",,,13.9,,
"EU","Russia","HO_BASE","Dwellings without basic facilities","L","Value","TOT","Total","PC","Percentage","0","Units",,,14.8,,
"EU","Slovenia","HO_BASE","Dwellings without basic facilities","L","Value","TOT","Total","PC","Percentage","0","Units",,,0.4,,
"AF","South Africa","HO_BASE","Dwellings without basic facilities","L","Value","TOT","Total","PC","Percentage","0","Units",,,37,,
"OECD","OECD - Total","HO_BASE","Dwellings without basic facilities","L","Value","TOT","Total","PC","Percentage","0","Units",,,4.4,,
"OC","Australia","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,20,,
"EU","Austria","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,21,,
"EU","Belgium","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,21,,
"NA","Canada","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,22,,
"EU","Czech Republic","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,24,,
"EU","Denmark","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,23,,
"EU","Finland","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,23,,
"EU","France","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,21,,
"EU","Germany","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,20,,
"EU","Greece","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,23,,
"EU","Hungary","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,19,,
"EU","Iceland","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,24,,
"EU","Ireland","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,20,,
"EU","Italy","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,23,,
"AS","Japan","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,22,,
"AS","Korea","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,15,,
"EU","Luxembourg","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,21,,
"NA","Mexico","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,20,,
"EU","Netherlands","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,19,,
"OC","New Zealand","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,26,,
"EU","Norway","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,17,,
"EU","Poland","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,22,,
"EU","Portugal","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,21,,
"EU","Slovak Republic","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,23,,
"EU","Spain","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,21,,
"EU","Sweden","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,19,,
"EU","Switzerland","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,22,,
"EU","Turkey","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,20,,
"EU","United Kingdom","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,26,,
"NA","United States","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,19,,
"SA","Chile","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,18,,
"EU","Estonia","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,17,,
"EU","Latvia","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,23,,
"EU","Russia","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,18,,
"EU","Slovenia","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,18,,
"AF","South Africa","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,18,,
"OECD","OECD - Total","HO_HISH","Housing expenditure","L","Value","TOT","Total","PC","Percentage","0","Units",,,20,,
"OC","Australia","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,63.5,,
"EU","Austria","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,80.6,,
"EU","Belgium","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,70.1,,
"NA","Canada","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,82.2,,
"EU","Czech Republic","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,72.3,,
"EU","Denmark","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,83.5,,
"EU","Finland","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,85.1,,
"EU","France","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,70.5,,
"EU","Germany","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,72.5,,
"EU","Greece","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,60,,
"EU","Hungary","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,56.3,,
"EU","Iceland","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,86,,
"EU","Ireland","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,75.9,,
"EU","Italy","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,58.4,,
"AS","Japan","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,72.5,,
"AS","Korea","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,66.6,,
"EU","Luxembourg","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,75.8,,
"NA","Mexico","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,41.8,,
"EU","Netherlands","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,82,,
"OC","New Zealand","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,65.7,,
"EU","Norway","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,90.1,,
"EU","Poland","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,67.3,,
"EU","Portugal","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,73.4,,
"EU","Slovak Republic","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,63.5,,
"EU","Spain","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,82.1,,
"EU","Sweden","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,75.6,,
"EU","Switzerland","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,85.3,,
"EU","Turkey","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,59.8,,
"EU","United Kingdom","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,77.7,,
"NA","United States","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,73.9,,
"SA","Brazil","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,35.6,,
"SA","Chile","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,47.9,,
"EU","Estonia","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,69,,
"AS","Israel","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,69.8,,
"EU","Latvia","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,62.4,,
"EU","Russia","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,52.8,,
"EU","Slovenia","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,86.1,,
"AF","South Africa","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,36.1,,
"OECD","OECD - Total","PS_FSAFEN","Feeling safe walking alone at night","L","Value","TOT","Total","PC","Percentage","0","Units",,,68.4,,
"OC","Australia","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,80.1,,
"EU","Austria","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,84.1,,
"EU","Belgium","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,81.6,,
"NA","Canada","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,92.2,,
"EU","Czech Republic","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,82.7,,
"EU","Denmark","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,92.3,,
"EU","Finland","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,94.5,,
"EU","France","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,76.1,,
"EU","Germany","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,77.9,,
"EU","Greece","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,69.8,,
"EU","Hungary","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,65.6,,
"EU","Iceland","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,95.1,,
"EU","Ireland","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,83.2,,
"EU","Italy","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,64.8,,
"AS","Japan","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,81.1,,
"AS","Korea","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,73.4,,
"EU","Luxembourg","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,80.3,,
"NA","Mexico","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,45.8,,
"EU","Netherlands","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,91.4,,
"OC","New Zealand","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,81.3,,
"EU","Norway","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,96.5,,
"EU","Poland","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,73.9,,
"EU","Portugal","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,84.8,,
"EU","Slovak Republic","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,71.7,,
"EU","Spain","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,84.7,,
"EU","Sweden","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,87.9,,
"EU","Switzerland","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,88.8,,
"EU","Turkey","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,67.3,,
"EU","United Kingdom","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,81.3,,
"NA","United States","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,84,,
"SA","Brazil","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,44.7,,
"SA","Chile","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,52.6,,
"EU","Estonia","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,80.7,,
"AS","Israel","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,78,,
"EU","Latvia","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,72.4,,
"EU","Russia","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,63.1,,
"EU","Slovenia","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,93.1,,
"AF","South Africa","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,45.4,,
"OECD","OECD - Total","PS_FSAFEN","Feeling safe walking alone at night","L","Value","MN","Men","PC","Percentage","0","Units",,,75.9,,
"OC","Australia","PS_FSAFEN","Feeling safe walking alone at night","L","Value","WMN","Women","PC","Percentage","0","Units",,,48.8,,
"EU","Austria","PS_FSAFEN","Feeling safe walking alone at night","L","Value","WMN","Women","PC","Percentage","0","Units",,,77.4,,
"EU","Belgium","PS_FSAFEN","Feeling safe walking alone at night","L","Value","WMN","Women","PC","Percentage","0","Units",,,59.1,,
"NA","Canada","PS_FSAFEN","Feeling safe walking alone at night","L","Value","WMN","Women","PC","Percentage","0","Units",,,73.1,,
"EU","Czech Republic","PS_FSAFEN","Feeling safe walking alone at night","L","Value","WMN","Women","PC","Percentage","0","Units",,,62.6,,
"EU","Denmark","PS_FSAFEN","Feeling safe walking alone at night","L","Value","WMN","Women","PC","Percentage","0","Units",,,74.9,,
"EU","Finland","PS_FSAFEN","Feeling safe walking alone at night","L","Value","WMN","Women","PC","Percentage","0","Units",,,76.2,,
"EU","France","PS_FSAFEN","Feeling safe walking alone at night","L","Value","WMN","Women","PC","Percentage","0","Units",,,65.5,,
"EU","Germany","PS_FSAFEN","Feeling safe walking alone at night","L","Value","WMN","Women","PC","Percentage","0","Units",,,67.4,,
"EU","Greece","PS_FSAFEN","Feeling safe walking alone at night","L","Value","WMN","Women","PC","Percentage","0","Units",,,50.8,,
"EU","Hungary","PS_FSAFEN","Feeling safe walking alone at night","L","Value","WMN","Women","PC","Percentage","0","Units",,,48.2,,
